Temperature,Match,Total Goal,Home Goal,Away Goal,Total Card,Home Yellow Card,Home Red Card,Away Yellow Card,Away Red Card,Total Yellow Card,Total Red Card
-3,1,2.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,3.0,0.0
-1,3,2.6666666666666665,1.0,1.6666666666666667,4.333333333333333,0.3333333333333333,0.0,4.0,0.0,4.333333333333333,0.0
0,11,2.727272727272727,1.6363636363636365,1.0909090909090908,2.8181818181818183,1.4545454545454546,0.0,1.3636363636363635,0.0,2.8181818181818183,0.0
1,13,3.4615384615384617,2.0,1.4615384615384615,3.5384615384615383,1.3846153846153846,0.0,1.9230769230769231,0.23076923076923078,3.3076923076923075,0.23076923076923078
2,17,3.1176470588235294,1.7647058823529411,1.3529411764705883,3.0,0.5882352941176471,0.0,2.2941176470588234,0.11764705882352941,2.8823529411764706,0.11764705882352941
3,21,2.2857142857142856,1.1428571428571428,1.1428571428571428,3.4761904761904763,1.2857142857142858,0.09523809523809523,2.0,0.09523809523809523,3.2857142857142856,0.19047619047619047
4,21,2.4285714285714284,1.2857142857142858,1.1428571428571428,3.238095238095238,1.0952380952380953,0.09523809523809523,2.0476190476190474,0.0,3.142857142857143,0.09523809523809523
5,29,2.3793103448275863,1.206896551724138,1.1724137931034482,3.1379310344827585,1.1724137931034482,0.034482758620689655,1.9310344827586208,0.0,3.103448275862069,0.034482758620689655
6,28,2.892857142857143,1.5,1.3928571428571428,4.107142857142857,1.5357142857142858,0.07142857142857142,2.4285714285714284,0.07142857142857142,3.9642857142857144,0.14285714285714285
7,30,3.1666666666666665,1.9666666666666666,1.2,3.3,1.2666666666666666,0.06666666666666667,1.8333333333333333,0.13333333333333333,3.1,0.2
8,23,2.5652173913043477,1.5217391304347827,1.0434782608695652,3.6956521739130435,1.826086956521739,0.0,1.7826086956521738,0.08695652173913043,3.608695652173913,0.08695652173913043
9,18,2.388888888888889,1.6666666666666667,0.7222222222222222,3.0555555555555554,1.1666666666666667,0.05555555555555555,1.6111111111111112,0.2222222222222222,2.7777777777777777,0.2777777777777778
10,20,2.5,1.3,1.2,4.1,1.55,0.25,2.3,0.0,3.85,0.25
11,20,3.4,1.9,1.5,3.55,1.85,0.0,1.6,0.1,3.45,0.1
12,12,2.25,0.75,1.5,3.6666666666666665,1.25,0.16666666666666666,2.25,0.0,3.5,0.16666666666666666
13,16,2.0625,0.9375,1.125,4.4375,1.5625,0.125,2.625,0.125,4.1875,0.25
14,11,2.1818181818181817,1.0909090909090908,1.0909090909090908,3.727272727272727,1.3636363636363635,0.18181818181818182,2.0,0.18181818181818182,3.3636363636363638,0.36363636363636365
15,15,2.6666666666666665,1.8666666666666667,0.8,3.466666666666667,1.2,0.13333333333333333,2.066666666666667,0.06666666666666667,3.2666666666666666,0.2
16,3,2.0,1.0,1.0,6.666666666666667,2.0,0.0,4.333333333333333,0.3333333333333333,6.333333333333333,0.3333333333333333
18,1,3.0,2.0,1.0,4.0,2.0,0.0,2.0,0.0,4.0,0.0
