Temperature,Match,Total Goal,Home Goal,Away Goal,Total Card,Home Yellow Card,Home Red Card,Away Yellow Card,Away Red Card,Total Yellow Card,Total Red Card
-5,1,3.0,1.0,2.0,7.0,3.0,1.0,2.0,1.0,5.0,2.0
-4,4,3.75,1.0,2.75,4.0,1.5,0.0,2.25,0.25,3.75,0.25
-3,7,2.4285714285714284,1.5714285714285714,0.8571428571428571,3.0,1.4285714285714286,0.0,1.4285714285714286,0.14285714285714285,2.857142857142857,0.14285714285714285
-2,23,2.347826086956522,1.565217391304348,0.782608695652174,3.0869565217391304,0.9565217391304348,0.043478260869565216,2.0869565217391304,0.0,3.0434782608695654,0.043478260869565216
-1,55,3.4,1.9454545454545455,1.4545454545454546,3.1272727272727274,1.2,0.03636363636363636,1.8,0.09090909090909091,3.0,0.12727272727272726
0,261,2.478927203065134,1.4482758620689655,1.0306513409961686,3.2260536398467434,1.2796934865900382,0.07279693486590039,1.789272030651341,0.0842911877394636,3.0689655172413794,0.15708812260536398
1,227,2.762114537444934,1.5550660792951543,1.2070484581497798,3.3612334801762116,1.449339207048458,0.048458149779735685,1.7577092511013215,0.10572687224669604,3.20704845814978,0.15418502202643172
2,317,2.6056782334384856,1.5425867507886435,1.0630914826498423,3.391167192429022,1.3154574132492114,0.07255520504731862,1.9085173501577286,0.0946372239747634,3.22397476340694,0.167192429022082
3,346,2.491329479768786,1.439306358381503,1.0520231213872833,3.494219653179191,1.4450867052023122,0.05202312138728324,1.907514450867052,0.08959537572254335,3.352601156069364,0.1416184971098266
4,422,2.5473933649289098,1.40521327014218,1.1421800947867298,3.177725118483412,1.3436018957345972,0.07345971563981042,1.6753554502369667,0.08530805687203792,3.018957345971564,0.15876777251184834
5,519,2.74373795761079,1.5664739884393064,1.1772639691714837,3.1811175337186897,1.2909441233140655,0.05973025048169557,1.7360308285163777,0.09441233140655106,3.026974951830443,0.15414258188824662
6,518,2.693050193050193,1.584942084942085,1.1081081081081081,3.187258687258687,1.277992277992278,0.0637065637065637,1.7393822393822393,0.10617760617760617,3.0173745173745172,0.16988416988416988
7,561,2.7468805704099823,1.6541889483065955,1.0926916221033869,3.2032085561497325,1.3725490196078431,0.0427807486631016,1.677361853832442,0.11051693404634581,3.049910873440285,0.1532976827094474
8,591,2.6379018612521152,1.4890016920473774,1.1489001692047378,3.3011844331641287,1.3959390862944163,0.077834179357022,1.7326565143824026,0.09475465313028765,3.1285956006768187,0.17258883248730963
9,530,2.5849056603773586,1.5415094339622641,1.0433962264150944,3.1943396226415093,1.3471698113207546,0.0509433962264151,1.7018867924528303,0.09433962264150944,3.049056603773585,0.14528301886792452
10,546,2.600732600732601,1.434065934065934,1.1666666666666667,3.318681318681319,1.5073260073260073,0.0695970695970696,1.6703296703296704,0.07142857142857142,3.1776556776556775,0.14102564102564102
11,410,2.675609756097561,1.551219512195122,1.1243902439024391,3.297560975609756,1.4146341463414633,0.05609756097560976,1.7585365853658537,0.06829268292682927,3.1731707317073172,0.12439024390243902
12,333,2.813813813813814,1.6246246246246245,1.1891891891891893,3.4174174174174174,1.4444444444444444,0.09309309309309309,1.7777777777777777,0.1021021021021021,3.2222222222222223,0.19519519519519518
13,332,2.6867469879518073,1.5542168674698795,1.1325301204819278,3.325301204819277,1.4036144578313252,0.06927710843373494,1.7740963855421688,0.0783132530120482,3.177710843373494,0.14759036144578314
14,294,2.63265306122449,1.4795918367346939,1.153061224489796,3.5272108843537415,1.5510204081632653,0.07142857142857142,1.7857142857142858,0.11904761904761904,3.336734693877551,0.19047619047619047
15,265,2.637735849056604,1.5547169811320756,1.0830188679245283,3.3735849056603775,1.369811320754717,0.07547169811320754,1.8264150943396227,0.1018867924528302,3.1962264150943396,0.17735849056603772
16,188,2.728723404255319,1.4734042553191489,1.2553191489361701,3.74468085106383,1.6329787234042554,0.05851063829787234,1.9680851063829787,0.0851063829787234,3.601063829787234,0.14361702127659576
17,134,2.91044776119403,1.4701492537313432,1.4402985074626866,3.6417910447761193,1.5149253731343284,0.08955223880597014,1.9179104477611941,0.11940298507462686,3.4328358208955225,0.208955223880597
18,67,2.611940298507463,1.4029850746268657,1.208955223880597,3.5074626865671643,1.537313432835821,0.08955223880597014,1.835820895522388,0.04477611940298507,3.373134328358209,0.13432835820895522
19,25,2.72,1.44,1.28,3.4,1.32,0.04,1.88,0.16,3.2,0.2
20,15,2.066666666666667,1.2666666666666666,0.8,4.133333333333334,1.6666666666666667,0.2,2.066666666666667,0.2,3.7333333333333334,0.4
21,5,3.6,2.2,1.4,4.6,0.8,0.4,2.8,0.6,3.6,1.0
22,3,3.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,1.3333333333333333,0.0
23,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
