Temperature,Match,Total Goal,Home Goal,Away Goal,Total Card,Home Yellow Card,Home Red Card,Away Yellow Card,Away Red Card,Total Yellow Card,Total Red Card
0,5,2.4,0.8,1.6,3.4,1.8,0.0,1.6,0.0,3.4,0.0
1,6,2.0,0.8333333333333334,1.1666666666666667,3.3333333333333335,2.1666666666666665,0.0,1.0,0.16666666666666666,3.1666666666666665,0.16666666666666666
2,10,3.1,1.8,1.3,3.5,1.5,0.1,1.6,0.3,3.1,0.4
3,9,1.8888888888888888,1.4444444444444444,0.4444444444444444,3.5555555555555554,1.3333333333333333,0.0,2.111111111111111,0.1111111111111111,3.4444444444444446,0.1111111111111111
4,13,2.923076923076923,1.6923076923076923,1.2307692307692308,2.923076923076923,1.3076923076923077,0.0,1.6153846153846154,0.0,2.923076923076923,0.0
5,15,2.8666666666666667,1.5333333333333334,1.3333333333333333,3.6666666666666665,1.5333333333333334,0.06666666666666667,2.066666666666667,0.0,3.6,0.06666666666666667
6,14,2.7857142857142856,1.7142857142857142,1.0714285714285714,3.357142857142857,1.1428571428571428,0.07142857142857142,2.142857142857143,0.0,3.2857142857142856,0.07142857142857142
7,19,3.0526315789473686,1.736842105263158,1.3157894736842106,3.789473684210526,2.0526315789473686,0.05263157894736842,1.631578947368421,0.05263157894736842,3.6842105263157894,0.10526315789473684
8,8,2.875,1.5,1.375,3.25,1.625,0.125,1.5,0.0,3.125,0.125
9,19,2.6842105263157894,1.5789473684210527,1.105263157894737,4.2105263157894735,1.8421052631578947,0.0,2.3157894736842106,0.05263157894736842,4.157894736842105,0.05263157894736842
10,17,3.2941176470588234,1.8823529411764706,1.411764705882353,3.764705882352941,1.8823529411764706,0.0,1.8823529411764706,0.0,3.764705882352941,0.0
11,9,2.888888888888889,1.7777777777777777,1.1111111111111112,3.6666666666666665,1.6666666666666667,0.0,2.0,0.0,3.6666666666666665,0.0
12,7,2.4285714285714284,1.5714285714285714,0.8571428571428571,3.7142857142857144,1.1428571428571428,0.2857142857142857,2.2857142857142856,0.0,3.4285714285714284,0.2857142857142857
13,9,2.3333333333333335,1.1111111111111112,1.2222222222222223,4.666666666666667,1.6666666666666667,0.0,2.7777777777777777,0.2222222222222222,4.444444444444445,0.2222222222222222
14,8,2.625,1.5,1.125,2.625,1.375,0.0,1.25,0.0,2.625,0.0
15,11,3.090909090909091,1.5454545454545454,1.5454545454545454,2.6363636363636362,1.1818181818181819,0.09090909090909091,1.2727272727272727,0.09090909090909091,2.4545454545454546,0.18181818181818182
16,3,2.0,0.6666666666666666,1.3333333333333333,3.6666666666666665,1.6666666666666667,0.0,2.0,0.0,3.6666666666666665,0.0
17,3,1.3333333333333333,1.0,0.3333333333333333,5.333333333333333,2.0,0.0,3.3333333333333335,0.0,5.333333333333333,0.0
18,3,4.0,2.0,2.0,4.666666666666667,2.6666666666666665,0.0,2.0,0.0,4.666666666666667,0.0
21,1,2.0,1.0,1.0,7.0,2.0,0.0,4.0,1.0,6.0,1.0
