Temperature,Match,Total Goal,Home Goal,Away Goal,Total Card,Home Yellow Card,Home Red Card,Away Yellow Card,Away Red Card,Total Yellow Card,Total Red Card
0,11,2.6363636363636362,1.0,1.6363636363636365,2.5454545454545454,0.7272727272727273,0.18181818181818182,1.5454545454545454,0.09090909090909091,2.272727272727273,0.2727272727272727
1,1,2.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0
2,6,2.5,1.3333333333333333,1.1666666666666667,3.8333333333333335,1.6666666666666667,0.0,2.1666666666666665,0.0,3.8333333333333335,0.0
3,13,2.769230769230769,2.3076923076923075,0.46153846153846156,3.6923076923076925,1.3846153846153846,0.07692307692307693,1.9230769230769231,0.3076923076923077,3.3076923076923075,0.38461538461538464
4,14,2.0714285714285716,0.9285714285714286,1.1428571428571428,3.2857142857142856,1.5,0.21428571428571427,1.5,0.07142857142857142,3.0,0.2857142857142857
5,11,2.727272727272727,1.8181818181818181,0.9090909090909091,2.5454545454545454,1.1818181818181819,0.0,1.3636363636363635,0.0,2.5454545454545454,0.0
6,12,2.75,1.6666666666666667,1.0833333333333333,3.1666666666666665,1.25,0.16666666666666666,1.5,0.25,2.75,0.4166666666666667
7,17,2.5294117647058822,1.6470588235294117,0.8823529411764706,3.764705882352941,1.4705882352941178,0.11764705882352941,2.0588235294117645,0.11764705882352941,3.5294117647058822,0.23529411764705882
8,14,2.2857142857142856,1.3571428571428572,0.9285714285714286,4.142857142857143,1.7857142857142858,0.14285714285714285,2.0714285714285716,0.14285714285714285,3.857142857142857,0.2857142857142857
9,13,2.1538461538461537,1.4615384615384615,0.6923076923076923,3.230769230769231,1.3076923076923077,0.07692307692307693,1.6153846153846154,0.23076923076923078,2.923076923076923,0.3076923076923077
10,10,2.3,1.0,1.3,2.8,1.1,0.2,1.3,0.2,2.4,0.4
11,8,1.625,1.0,0.625,3.5,1.625,0.0,1.75,0.125,3.375,0.125
12,12,2.6666666666666665,1.1666666666666667,1.5,3.5,1.4166666666666667,0.08333333333333333,1.8333333333333333,0.16666666666666666,3.25,0.25
13,7,2.2857142857142856,1.2857142857142858,1.0,4.285714285714286,2.2857142857142856,0.0,1.8571428571428572,0.14285714285714285,4.142857142857143,0.14285714285714285
14,11,2.090909090909091,1.0,1.0909090909090908,4.0,1.3636363636363635,0.09090909090909091,2.272727272727273,0.2727272727272727,3.6363636363636362,0.36363636363636365
15,9,1.7777777777777777,1.2222222222222223,0.5555555555555556,3.2222222222222223,1.0,0.1111111111111111,1.8888888888888888,0.2222222222222222,2.888888888888889,0.3333333333333333
16,3,3.3333333333333335,2.3333333333333335,1.0,5.666666666666667,2.3333333333333335,0.3333333333333333,2.6666666666666665,0.3333333333333333,5.0,0.6666666666666666
18,1,1.0,1.0,0.0,8.0,3.0,0.0,5.0,0.0,8.0,0.0
19,2,2.5,1.5,1.0,5.0,2.5,0.0,2.5,0.0,5.0,0.0
21,1,3.0,2.0,1.0,6.0,0.0,1.0,3.0,2.0,3.0,3.0
