Temperature,Match,Total Goal,Home Goal,Away Goal,Total Card,Home Yellow Card,Home Red Card,Away Yellow Card,Away Red Card,Total Yellow Card,Total Red Card
-2,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-1,3,4.666666666666667,3.6666666666666665,1.0,2.6666666666666665,1.0,0.0,1.6666666666666667,0.0,2.6666666666666665,0.0
0,7,1.7142857142857142,1.1428571428571428,0.5714285714285714,2.857142857142857,1.0,0.0,1.5714285714285714,0.2857142857142857,2.5714285714285716,0.2857142857142857
1,5,2.0,1.2,0.8,2.4,1.2,0.2,1.0,0.0,2.2,0.2
2,6,2.0,1.1666666666666667,0.8333333333333334,3.5,1.0,0.0,2.3333333333333335,0.16666666666666666,3.3333333333333335,0.16666666666666666
3,8,2.0,1.0,1.0,3.25,1.5,0.125,1.625,0.0,3.125,0.125
4,12,2.4166666666666665,1.4166666666666667,1.0,2.8333333333333335,0.9166666666666666,0.25,1.5833333333333333,0.08333333333333333,2.5,0.3333333333333333
5,11,2.6363636363636362,1.8181818181818181,0.8181818181818182,3.1818181818181817,1.2727272727272727,0.0,1.7272727272727273,0.18181818181818182,3.0,0.18181818181818182
6,16,2.875,1.5625,1.3125,2.4375,1.3125,0.0625,1.0625,0.0,2.375,0.0625
7,15,2.8,2.066666666666667,0.7333333333333333,2.8666666666666667,1.0,0.13333333333333333,1.4666666666666666,0.26666666666666666,2.466666666666667,0.4
8,9,3.3333333333333335,1.6666666666666667,1.6666666666666667,2.2222222222222223,1.1111111111111112,0.0,1.1111111111111112,0.0,2.2222222222222223,0.0
9,18,2.388888888888889,1.2777777777777777,1.1111111111111112,2.4444444444444446,0.9444444444444444,0.0,1.3888888888888888,0.1111111111111111,2.3333333333333335,0.1111111111111111
10,13,2.3846153846153846,1.2307692307692308,1.1538461538461537,3.230769230769231,1.2307692307692308,0.15384615384615385,1.7692307692307692,0.07692307692307693,3.0,0.23076923076923078
11,13,2.769230769230769,1.6923076923076923,1.0769230769230769,1.5384615384615385,0.8461538461538461,0.0,0.6923076923076923,0.0,1.5384615384615385,0.0
12,6,2.1666666666666665,1.5,0.6666666666666666,2.6666666666666665,1.0,0.0,1.5,0.16666666666666666,2.5,0.16666666666666666
13,12,3.0,1.4166666666666667,1.5833333333333333,2.6666666666666665,0.9166666666666666,0.16666666666666666,1.3333333333333333,0.25,2.25,0.4166666666666667
14,4,2.25,1.5,0.75,2.25,0.5,0.0,1.75,0.0,2.25,0.0
15,3,2.6666666666666665,2.3333333333333335,0.3333333333333333,3.3333333333333335,1.0,0.0,2.3333333333333335,0.0,3.3333333333333335,0.0
16,4,3.75,2.25,1.5,3.25,1.25,0.0,1.75,0.25,3.0,0.25
17,3,3.0,1.3333333333333333,1.6666666666666667,2.0,1.0,0.0,1.0,0.0,2.0,0.0
18,2,1.5,1.0,0.5,5.0,1.5,0.0,3.5,0.0,5.0,0.0
22,1,5.0,0.0,5.0,4.0,2.0,0.0,2.0,0.0,4.0,0.0
